ref_area,indicator,source,sex,time,obs_value,note_indicator,note_source
SLV,LAI_INSP_SEX_NB,CA:160,SEX_M,2017,48,,S3:17
SLV,LAI_INSP_SEX_NB,CA:160,SEX_F,2017,72,,S3:17
SLV,LAI_INSP_SEX_NB,CA:160,SEX_T,2018,125,,S3:17
SLV,LAI_INSP_SEX_NB,CA:160,SEX_M,2018,50,,S3:17
SLV,LAI_INSP_SEX_NB,CA:160,SEX_F,2018,75,,S3:17
SVK,LAI_INSP_SEX_NB,FF:400,SEX_T,2009,345,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_T,2010,319,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_T,2011,299,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_M,2011,211,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_F,2011,88,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_T,2012,298,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_M,2012,206,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_F,2012,92,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_T,2013,330,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_M,2013,219,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_F,2013,111,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_T,2015,318,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_M,2015,203,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_F,2015,115,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_T,2017,332,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_M,2017,201,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_F,2017,131,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_T,2018,320,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_M,2018,184,,S3:24
SVK,LAI_INSP_SEX_NB,FF:400,SEX_F,2018,136,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2009,83,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2010,80,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2011,84,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2011,45,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2011,39,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2012,77,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2012,39,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2012,38,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2013,76,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2013,36,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2013,40,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2014,77,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2014,38,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2014,39,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2015,73,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2015,36,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2015,37,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2016,73,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2016,35,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2016,38,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2017,72,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2017,34,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2017,38,,S3:24
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2018,76,,S9:259
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2018,31,,S9:259
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2018,45,,S9:259
SVN,LAI_INSP_SEX_NB,FF:452,SEX_T,2019,85,,S9:259
SVN,LAI_INSP_SEX_NB,FF:452,SEX_M,2019,36,,S9:259
SVN,LAI_INSP_SEX_NB,FF:452,SEX_F,2019,49,,S9:259
SWE,LAI_INSP_SEX_NB,FX:2533,SEX_T,2013,256,,
SWE,LAI_INSP_SEX_NB,FX:2533,SEX_M,2013,131,,
SWE,LAI_INSP_SEX_NB,FX:2533,SEX_F,2013,125,,
SWE,LAI_INSP_SEX_NB,FX:2533,SEX_T,2014,239,,
SWE,LAI_INSP_SEX_NB,FX:2533,SEX_M,2014,121,,
SWE,LAI_INSP_SEX_NB,FX:2533,SEX_F,2014,118,,
SWE,LAI_INSP_SEX_NB,FX:2533,SEX_T,2017,299,,
SWE,LAI_INSP_SEX_NB,FX:2533,SEX_T,2018,296,,
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_T,2011,6,,S3:24
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_M,2011,2,,S3:24
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_F,2011,4,,S3:24
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_T,2012,6,,S3:24
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_M,2012,2,,S3:24
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_F,2012,4,,S3:24
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_T,2018,14,,S3:24
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_M,2018,4,,S3:24
SYC,LAI_INSP_SEX_NB,FB:2547,SEX_F,2018,10,,S3:24
TGO,LAI_INSP_SEX_NB,FX:688,SEX_T,2009,40,,S7:57
TGO,LAI_INSP_SEX_NB,FX:688,SEX_T,2010,50,,S7:57
THA,LAI_INSP_SEX_NB,FX:663,SEX_T,2015,747,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_M,2015,259,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_F,2015,488,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_T,2016,707,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_M,2016,242,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_F,2016,465,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_T,2017,699,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_M,2017,232,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_F,2017,467,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_T,2018,1116,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_M,2018,364,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_F,2018,752,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_T,2019,783,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_M,2019,254,,S3:24
THA,LAI_INSP_SEX_NB,FX:663,SEX_F,2019,529,,S3:24
TTO,LAI_INSP_SEX_NB,EA:553,SEX_T,2009,13,,
TTO,LAI_INSP_SEX_NB,EA:553,SEX_T,2010,25,,
TTO,LAI_INSP_SEX_NB,FF:554,SEX_T,2013,14,,S3:24
TTO,LAI_INSP_SEX_NB,FF:554,SEX_M,2013,5,,S3:24
TTO,LAI_INSP_SEX_NB,FF:554,SEX_F,2013,9,,S3:24
TTO,LAI_INSP_SEX_NB,FF:554,SEX_T,2014,12,,S3:24
TTO,LAI_INSP_SEX_NB,FF:554,SEX_M,2014,4,,S3:24
TTO,LAI_INSP_SEX_NB,FF:554,SEX_F,2014,8,,S3:24
TUR,LAI_INSP_SEX_NB,FF:508,SEX_T,2009,653,,S5:38
TUR,LAI_INSP_SEX_NB,FF:508,SEX_T,2010,649,,S5:38
TUR,LAI_INSP_SEX_NB,FF:508,SEX_T,2011,899,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_M,2011,718,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_F,2011,181,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_T,2012,960,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_M,2012,755,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_F,2012,205,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_T,2013,714,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_M,2013,563,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_F,2013,151,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_T,2015,853,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_M,2015,659,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_F,2015,194,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_T,2017,1019,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_M,2017,782,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_F,2017,237,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_T,2019,969,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_M,2019,741,,
TUR,LAI_INSP_SEX_NB,FF:508,SEX_F,2019,228,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_T,2013,573,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_M,2013,224,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_F,2013,349,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_T,2014,582,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_M,2014,226,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_F,2014,356,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_T,2015,441,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_M,2015,272,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_F,2015,169,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_T,2017,504,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_M,2017,196,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_F,2017,308,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_T,2018,528,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_M,2018,197,,
UKR,LAI_INSP_SEX_NB,EB:7339,SEX_F,2018,331,,
UKR,LAI_INSP_SEX_NB,FX:3257,SEX_T,2019,52600,,S3:23_S4:34
UKR,LAI_INSP_SEX_NB,FX:3257,SEX_M,2019,19700,,S3:23_S4:34
UKR,LAI_INSP_SEX_NB,FX:3257,SEX_F,2019,32900,,S3:23_S4:34
URY,LAI_INSP_SEX_NB,FX:106,SEX_T,2009,125,,
URY,LAI_INSP_SEX_NB,FX:106,SEX_T,2010,125,,
URY,LAI_INSP_SEX_NB,FX:106,SEX_T,2013,125,,
URY,LAI_INSP_SEX_NB,FX:106,SEX_M,2013,48,,
URY,LAI_INSP_SEX_NB,FX:106,SEX_F,2013,77,,
URY,LAI_INSP_SEX_NB,FX:106,SEX_T,2018,103,,
URY,LAI_INSP_SEX_NB,FX:106,SEX_M,2018,44,,
URY,LAI_INSP_SEX_NB,FX:106,SEX_F,2018,59,,
USA,LAI_INSP_SEX_NB,FF:2586,SEX_T,2011,1024,,S3:24
USA,LAI_INSP_SEX_NB,FF:2586,SEX_T,2012,1067,,S3:24
USA,LAI_INSP_SEX_NB,FX:3517,SEX_T,2013,1042,,
USA,LAI_INSP_SEX_NB,FX:3517,SEX_T,2014,1000,,
USA,LAI_INSP_SEX_NB,FX:3517,SEX_T,2015,995,,
UZB,LAI_INSP_SEX_NB,FF:15744,SEX_T,2018,303,,
UZB,LAI_INSP_SEX_NB,FF:15744,SEX_T,2019,303,,
UZB,LAI_INSP_SEX_NB,FF:15744,SEX_M,2019,293,,
UZB,LAI_INSP_SEX_NB,FF:15744,SEX_F,2019,10,,
VCT,LAI_INSP_SEX_NB,FA:9,SEX_T,2009,5,,
VCT,LAI_INSP_SEX_NB,FA:9,SEX_T,2010,6,,
VEN,LAI_INSP_SEX_NB,FF:386,SEX_T,2009,601,,
VEN,LAI_INSP_SEX_NB,FF:386,SEX_T,2010,552,,
VEN,LAI_INSP_SEX_NB,FF:386,SEX_T,2011,179,,
VEN,LAI_INSP_SEX_NB,FF:386,SEX_M,2011,46,,
VEN,LAI_INSP_SEX_NB,FF:386,SEX_F,2011,133,,
VEN,LAI_INSP_SEX_NB,FF:386,SEX_T,2012,168,,
VEN,LAI_INSP_SEX_NB,FF:386,SEX_M,2012,45,,
VEN,LAI_INSP_SEX_NB,FF:386,SEX_F,2012,123,,
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_T,2009,755,,S3:26_S5:44
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_T,2010,1319,,S3:26_S5:44
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_T,2013,1252,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_M,2013,735,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_F,2013,517,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_T,2014,1250,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_M,2014,722,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_F,2014,528,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_T,2015,882,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_M,2015,389,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_F,2015,493,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_T,2016,1310,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_M,2016,760,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_F,2016,550,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_T,2017,1294,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_M,2017,747,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_F,2017,547,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_T,2018,1280,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_M,2018,733,,S3:26
ZAF,LAI_INSP_SEX_NB,FX:596,SEX_F,2018,547,,S3:26
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_T,2009,70,,S7:57_S8:63
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_T,2010,80,,S7:57_S8:63
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_T,2011,74,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_M,2011,36,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_F,2011,38,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_T,2012,84,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_M,2012,44,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_F,2012,40,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_T,2015,120,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_T,2017,205,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_M,2017,86,,S7:57
ZWE,LAI_INSP_SEX_NB,FI:652,SEX_F,2017,119,,S7:57
